   time(1)          time(2)         stran(1)         stran(2)         stran(3)         stran(4)         stran(5)          stra(6)        stress(1)        stress(2)        stress(3)        stress(4)        stress(5)        stress(6)        statev(1)        statev(2)        statev(3)        statev(4)        statev(5)        statev(6)        statev(7)        statev(8)        statev(9)       statev(10)       statev(11)       statev(12)       statev(13)       statev(14)       statev(15)       statev(16)       statev(17)       statev(18)       statev(19)       statev(20)       statev(21)       statev(22)       statev(23)       statev(24)       statev(25)       statev(26)       statev(27)       statev(28)       statev(29)       statev(30)       statev(31)       statev(32)       statev(33)       statev(34)       statev(35)       statev(36)       statev(37)       statev(38)       statev(39)       statev(40)       statev(41)       statev(42)       statev(43)       statev(44)       statev(45)       statev(46)       statev(47)       statev(48)       statev(49)       statev(50)       statev(51)       statev(52)       statev(53)       statev(54)       statev(55)       statev(56)       statev(57)       statev(58)       statev(59)       statev(60)       statev(61)       statev(62)       statev(63)       statev(64)       statev(65)       statev(66)       statev(67)       statev(68)                p                q               Md               Mb       statev(73)       statev(74)      alphab(1,1)      alphab(2,2)      alphab(3,3)       statev(78)       statev(79)         n33(1,1)         n33(2,2)         n33(3,3)       alpha(1,1)       alpha(2,2)       alpha(3,3)         r33(1,1)        r33(2,2))         r33(3,3)                m      alphad(1,1)      alphad(2,2)      alphad(3,3)        cos3theta       statev(94)       statev(95)       statev(96)       statev(97)       statev(98)       statev(99)      statev(100)
 0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -3000.0000       -3000.0000       -3000.0000        0.0000000        0.0000000        0.0000000       0.83300000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.10000000E-02   0.10000000E-02   -.30000000E-03   0.15000000E-03   0.15000000E-03    0.0000000        0.0000000        0.0000000       -3094.5745       -2948.9343       -2948.9343        0.0000000        0.0000000        0.0000000       0.83300000        0.0000000       -.24058367E-01   0.12029184E-01   0.12029184E-01    0.0000000        0.0000000        0.0000000       0.36992575E-01   -.18496287E-01   -.18496287E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2997.3072        149.35700        1.8010657        1.1144438        0.0000000       0.10435285       -.73373328       0.36686664       0.36686664        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.24058367E-01   0.12029184E-01   0.12029184E-01   -.33220263E-01   0.16610132E-01   0.16610132E-01   0.12500000E-01   -1.1857950       0.59289749       0.59289749        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.20000000E-02   0.20000000E-02   -.60000000E-03   0.30000000E-03   0.30000000E-03    0.0000000        0.0000000        0.0000000       -3167.4391       -2898.4081       -2898.4081        0.0000000        0.0000000        0.0000000       0.83300000        0.0000000       -.51689707E-01   0.25844854E-01   0.25844854E-01    0.0000000        0.0000000        0.0000000       0.17140328       -.85701640E-01   -.85701640E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.30000000E-03   0.15000000E-03   0.15000000E-03    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2987.7525        272.21490        1.7982743        1.1149872        0.0000000       0.10390970       -.73409104       0.36704552       0.36704552        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.51689707E-01   0.25844854E-01   0.25844854E-01   -.60740172E-01   0.30370086E-01   0.30370086E-01   0.12500000E-01   -1.1839572       0.59197860       0.59197860        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.30000000E-02   0.30000000E-02   -.90000000E-03   0.45000000E-03   0.45000000E-03    0.0000000        0.0000000        0.0000000       -3224.7415       -2848.6434       -2848.6434        0.0000000        0.0000000        0.0000000       0.83300000        0.0000000       -.75974442E-01   0.37987221E-01   0.37987221E-01    0.0000000        0.0000000        0.0000000       0.36267241       -.18133621       -.18133621        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.60000000E-03   0.30000000E-03   0.30000000E-03    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2973.5694        378.89093        1.7940566        1.1158103        0.0000000       0.10323878       -.73463300       0.36731650       0.36731650        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.75974442E-01   0.37987221E-01   0.37987221E-01   -.84946379E-01   0.42473189E-01   0.42473189E-01   0.12500000E-01   -1.1811803       0.59059015       0.59059015        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.40000000E-02   0.40000000E-02   -.12000000E-02   0.60000000E-03   0.60000000E-03    0.0000000        0.0000000        0.0000000       -3270.5260       -2799.7502       -2799.7502        0.0000000        0.0000000        0.0000000       0.83300000        0.0000000       -.97816471E-01   0.48908235E-01   0.48908235E-01    0.0000000        0.0000000        0.0000000       0.58256480       -.29128240       -.29128240        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.90000000E-03   0.45000000E-03   0.45000000E-03    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2956.1587        473.26271        1.7888512        1.1168298        0.0000000       0.10240859       -.73530419       0.36765209       0.36765209        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.97816471E-01   0.48908235E-01   0.48908235E-01   -.10672921       0.53364604E-01   0.53364604E-01   0.12500000E-01   -1.1777531       0.58887657       0.58887657        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.50000000E-02   0.50000000E-02   -.15000000E-02   0.75000000E-03   0.75000000E-03    0.0000000        0.0000000        0.0000000       -3307.3462       -2751.7900       -2751.7900        0.0000000        0.0000000        0.0000000       0.83300000        0.0000000       -.11777286       0.58886430E-01   0.58886430E-01    0.0000000        0.0000000        0.0000000       0.81297780       -.40648890       -.40648890        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.12000000E-02   0.60000000E-03   0.60000000E-03    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2936.4021        557.79401        1.7829333        1.1179935        0.0000000       0.10146183       -.73607036       0.36803518       0.36803518        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.11777286       0.58886430E-01   0.58886430E-01   -.12663888       0.63319441E-01   0.63319441E-01   0.12500000E-01   -1.1738569       0.58692846       0.58692846        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.60000000E-02   0.60000000E-02   -.18000000E-02   0.90000000E-03   0.90000000E-03    0.0000000        0.0000000        0.0000000       -3336.9494       -2704.7976       -2704.7976        0.0000000        0.0000000        0.0000000       0.83300000        0.0000000       -.13621559       0.68107795E-01   0.68107795E-01    0.0000000        0.0000000        0.0000000        1.0422625       -.52113124       -.52113124        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.15000000E-02   0.75000000E-03   0.75000000E-03    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2914.8991        634.18079        1.7764897        1.1192664        0.0000000       0.10042737       -.73690841       0.36845421       0.36845421        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.13621559       0.68107795E-01   0.68107795E-01   -.14504351       0.72521754E-01   0.72521754E-01   0.12500000E-01   -1.1696145       0.58480727       0.58480727        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.70000000E-02   0.70000000E-02   -.21000000E-02   0.10500000E-02   0.10500000E-02    0.0000000        0.0000000        0.0000000       -3360.6003       -2658.7915       -2658.7915        0.0000000        0.0000000        0.0000000       0.83300000        0.0000000       -.15340761       0.76703803E-01   0.76703803E-01    0.0000000        0.0000000        0.0000000        1.2630807       -.63154037       -.63154037        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.18000000E-02   0.90000000E-03   0.90000000E-03    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2892.0800        703.65892        1.7696539        1.1206234        0.0000000       0.99325839E-01   -.73780185       0.36890093       0.36890093        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.15340761       0.76703803E-01   0.76703803E-01   -.16220366       0.81101828E-01   0.81101828E-01   0.12500000E-01   -1.1651139       0.58255697       0.58255697        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.80000000E-02   0.80000000E-02   -.24000000E-02   0.12000000E-02   0.12000000E-02    0.0000000        0.0000000        0.0000000       -3379.2536       -2613.7799       -2613.7799        0.0000000        0.0000000        0.0000000       0.83300000        0.0000000       -.16954288       0.84771440E-01   0.84771440E-01    0.0000000        0.0000000        0.0000000        1.4710324       -.73551622       -.73551622        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.21000000E-02   0.10500000E-02   0.10500000E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2868.2658        767.16822        1.7625254        1.1220459        0.0000000       0.98172603E-01   -.73873839       0.36936920       0.36936920        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.16954288       0.84771440E-01   0.84771440E-01   -.17831175       0.89155873E-01   0.89155873E-01   0.12500000E-01   -1.1604206       0.58021032       0.58021032        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.90000000E-02   0.90000000E-02   -.27000000E-02   0.13500000E-02   0.13500000E-02    0.0000000        0.0000000        0.0000000       -3393.6538       -2569.7637       -2569.7637        0.0000000        0.0000000        0.0000000       0.83300000        0.0000000       -.18476934       0.92384668E-01   0.92384668E-01    0.0000000        0.0000000        0.0000000        1.6637283       -.83186414       -.83186414        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.24000000E-02   0.12000000E-02   0.12000000E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2843.7036        825.44743        1.7551805        1.1235195        0.0000000       0.96979468E-01   -.73970859       0.36985429       0.36985429        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.18476934       0.92384668E-01   0.92384668E-01   -.19351464       0.96757321E-01   0.96757321E-01   0.12500000E-01   -1.1555849       0.57779243       0.57779243        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
