   time(1)          time(2)         stran(1)         stran(2)         stran(3)         stran(4)         stran(5)          stra(6)        stress(1)        stress(2)        stress(3)        stress(4)        stress(5)        stress(6)        statev(1)        statev(2)        statev(3)        statev(4)        statev(5)        statev(6)        statev(7)        statev(8)        statev(9)       statev(10)       statev(11)       statev(12)       statev(13)       statev(14)       statev(15)       statev(16)       statev(17)       statev(18)       statev(19)       statev(20)       statev(21)       statev(22)       statev(23)       statev(24)       statev(25)       statev(26)       statev(27)       statev(28)       statev(29)       statev(30)       statev(31)       statev(32)       statev(33)       statev(34)       statev(35)       statev(36)       statev(37)       statev(38)       statev(39)       statev(40)       statev(41)       statev(42)       statev(43)       statev(44)       statev(45)       statev(46)       statev(47)       statev(48)       statev(49)       statev(50)       statev(51)       statev(52)       statev(53)       statev(54)       statev(55)       statev(56)       statev(57)       statev(58)       statev(59)       statev(60)       statev(61)       statev(62)       statev(63)       statev(64)       statev(65)       statev(66)       statev(67)       statev(68)                p                q               Md               Mb       statev(73)       statev(74)      alphab(1,1)      alphab(2,2)      alphab(3,3)       statev(78)       statev(79)         n33(1,1)         n33(2,2)         n33(3,3)       alpha(1,1)       alpha(2,2)       alpha(3,3)         r33(1,1)        r33(2,2))         r33(3,3)                m      alphad(1,1)      alphad(2,2)      alphad(3,3)        cos3theta       statev(94)       statev(95)       statev(96)       statev(97)       statev(98)       statev(99)      statev(100)
 0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -2000.0000       -2000.0000       -2000.0000        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.10000000E-02   0.10000000E-02   -.30000000E-03   0.15000000E-03   0.15000000E-03    0.0000000        0.0000000        0.0000000       -2089.4610       -1952.9452       -1952.9452        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.37207222E-01   0.18603611E-01   0.18603611E-01    0.0000000        0.0000000        0.0000000       0.24166738E-01   -.12083369E-01   -.12083369E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        1998.3537        140.00895        1.0701498        1.3125427        0.0000000       -.44384258E-01   -.86415868       0.43207934       0.43207934        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.37207222E-01   0.18603611E-01   0.18603611E-01   -.46708099E-01   0.23354049E-01   0.23354049E-01   0.12500000E-01   -.70457080       0.35228540       0.35228540        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.20000000E-02   0.20000000E-02   -.60000000E-03   0.30000000E-03   0.30000000E-03    0.0000000        0.0000000        0.0000000       -2162.0753       -1909.1366       -1909.1366        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.76256607E-01   0.38128303E-01   0.38128303E-01    0.0000000        0.0000000        0.0000000       0.10099988       -.50499938E-01   -.50499938E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.30000000E-03   0.15000000E-03   0.15000000E-03    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        1993.2767        255.95219        1.0691509        1.3129280        0.0000000       -.44651075E-01   -.86441234       0.43220617       0.43220617        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.76256607E-01   0.38128303E-01   0.38128303E-01   -.85605171E-01   0.42802586E-01   0.42802586E-01   0.12500000E-01   -.70391313       0.35195657       0.35195657        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.30000000E-02   0.30000000E-02   -.90000000E-03   0.45000000E-03   0.45000000E-03    0.0000000        0.0000000        0.0000000       -2222.6125       -1868.1234       -1868.1234        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.11064551       0.55322757E-01   0.55322757E-01    0.0000000        0.0000000        0.0000000       0.20803284       -.10401642       -.10401642        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.60000000E-03   0.30000000E-03   0.30000000E-03    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        1986.0662        357.14267        1.0677081        1.3134853        0.0000000       -.45036904E-01   -.86477929       0.43238964       0.43238964        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.11064551       0.55322757E-01   0.55322757E-01   -.11988277       0.59941385E-01   0.59941385E-01   0.12500000E-01   -.70296321       0.35148161       0.35148161        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.40000000E-02   0.40000000E-02   -.12000000E-02   0.60000000E-03   0.60000000E-03    0.0000000        0.0000000        0.0000000       -2274.1360       -1829.5602       -1829.5602        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.14152565       0.70762824E-01   0.70762824E-01    0.0000000        0.0000000        0.0000000       0.33106798       -.16553399       -.16553399        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.90000000E-03   0.45000000E-03   0.45000000E-03    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        1977.5014        446.94530        1.0659843        1.3141525        0.0000000       -.45498565E-01   -.86521856       0.43260928       0.43260928        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.14152565       0.70762824E-01   0.70762824E-01   -.15067677       0.75338387E-01   0.75338387E-01   0.12500000E-01   -.70182827       0.35091414       0.35091414        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.50000000E-02   0.50000000E-02   -.15000000E-02   0.75000000E-03   0.75000000E-03    0.0000000        0.0000000        0.0000000       -2318.6445       -1793.1925       -1793.1925        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.16963429       0.84817145E-01   0.84817145E-01    0.0000000        0.0000000        0.0000000       0.46126330       -.23063165       -.23063165        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.12000000E-02   0.60000000E-03   0.60000000E-03    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        1968.0732        527.58948        1.0640815        1.3148906        0.0000000       -.46009007E-01   -.86570450       0.43285225       0.43285225        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.16963429       0.84817145E-01   0.84817145E-01   -.17871608       0.89358038E-01   0.89358038E-01   0.12500000E-01   -.70057554       0.35028777       0.35028777        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.60000000E-02   0.60000000E-02   -.18000000E-02   0.90000000E-03   0.90000000E-03    0.0000000        0.0000000        0.0000000       -2357.5338       -1758.8206       -1758.8206        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.19547786       0.97738931E-01   0.97738931E-01    0.0000000        0.0000000        0.0000000       0.59299709       -.29649855       -.29649855        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.15000000E-02   0.75000000E-03   0.75000000E-03    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        1958.1102        600.65669        1.0620681        1.3156735        0.0000000       -.46550154E-01   -.86621998       0.43310999       0.43310999        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.19547786       0.97738931E-01   0.97738931E-01   -.20450218       0.10225109       0.10225109       0.12500000E-01   -.69924990       0.34962495       0.34962495        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.70000000E-02   0.70000000E-02   -.21000000E-02   0.10500000E-02   0.10500000E-02    0.0000000        0.0000000        0.0000000       -2391.8272       -1726.2805       -1726.2805        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.21942248       0.10971124       0.10971124        0.0000000        0.0000000        0.0000000       0.72269097       -.36134549       -.36134549        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.18000000E-02   0.90000000E-03   0.90000000E-03    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        1947.8418        667.32503        1.0599913        1.3164831        0.0000000       -.47109381E-01   -.86675300       0.43337650       0.43337650        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.21942248       0.10971124       0.10971124       -.22839810       0.11419905       0.11419905       0.12500000E-01   -.69788260       0.34894130       0.34894130        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.80000000E-02   0.80000000E-02   -.24000000E-02   0.12000000E-02   0.12000000E-02    0.0000000        0.0000000        0.0000000       -2422.3024       -1695.4333       -1695.4333        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.24174338       0.12087169       0.12087169        0.0000000        0.0000000        0.0000000       0.84810505       -.42405252       -.42405252        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.21000000E-02   0.10500000E-02   0.10500000E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        1937.4331        728.50489        1.0578854        1.3173062        0.0000000       -.47677589E-01   -.86729491       0.43364746       0.43364746        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.24174338       0.12087169       0.12087169       -.25067700       0.12533850       0.12533850       0.12500000E-01   -.69649608       0.34824804       0.34824804        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.90000000E-02   0.90000000E-02   -.27000000E-02   0.13500000E-02   0.13500000E-02    0.0000000        0.0000000        0.0000000       -2449.5669       -1666.1585       -1666.1585        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.26265393       0.13132697       0.13132697        0.0000000        0.0000000        0.0000000       0.96789237       -.48394618       -.48394618        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.24000000E-02   0.12000000E-02   0.12000000E-02    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        1927.0055        784.91991        1.0557752        1.3181331        0.0000000       -.48248072E-01   -.86783934       0.43391967       0.43391967        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.26265393       0.13132697       0.13132697       -.27155083       0.13577541       0.13577541       0.12500000E-01   -.69510678       0.34755339       0.34755339        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
